County,County Code,Year,count_hwDays_onDailyMaxTemp,count_hwDays_onDailyMaxHeatIndex,count_hwDays_onDailyNetHeatStress,state
"Somervell County, TX",48425,2003-01-01,10,3,3,TX
"Somervell County, TX",48425,2004-01-01,0,0,0,TX
"Somervell County, TX",48425,2005-01-01,2,0,2,TX
"Somervell County, TX",48425,2006-01-01,11,7,9,TX
"Somervell County, TX",48425,2007-01-01,0,2,0,TX
"Somervell County, TX",48425,2008-01-01,4,5,3,TX
"Somervell County, TX",48425,2009-01-01,37,11,12,TX
"Somervell County, TX",48425,2010-01-01,21,38,39,TX
"Starr County, TX",48427,1981-01-01,0,4,0,TX
"Starr County, TX",48427,1982-01-01,0,2,0,TX
"Starr County, TX",48427,1983-01-01,6,0,2,TX
"Starr County, TX",48427,1984-01-01,6,0,0,TX
"Starr County, TX",48427,1985-01-01,0,0,0,TX
"Starr County, TX",48427,1986-01-01,0,0,0,TX
"Starr County, TX",48427,1987-01-01,2,0,6,TX
"Starr County, TX",48427,1988-01-01,0,0,2,TX
"Starr County, TX",48427,1989-01-01,13,8,8,TX
"Starr County, TX",48427,1990-01-01,6,8,6,TX
"Starr County, TX",48427,1991-01-01,0,4,7,TX
"Starr County, TX",48427,1992-01-01,3,4,4,TX
"Starr County, TX",48427,1993-01-01,2,5,2,TX
"Starr County, TX",48427,1994-01-01,10,7,8,TX
"Starr County, TX",48427,1995-01-01,8,8,6,TX
"Starr County, TX",48427,1996-01-01,9,7,8,TX
"Starr County, TX",48427,1997-01-01,2,6,6,TX
"Starr County, TX",48427,1998-01-01,36,24,25,TX
"Starr County, TX",48427,1999-01-01,2,2,2,TX
"Starr County, TX",48427,2000-01-01,10,8,5,TX
"Starr County, TX",48427,2001-01-01,7,4,4,TX
"Starr County, TX",48427,2002-01-01,5,2,0,TX
"Starr County, TX",48427,2003-01-01,12,17,12,TX
"Starr County, TX",48427,2004-01-01,2,2,11,TX
"Starr County, TX",48427,2005-01-01,16,15,14,TX
"Starr County, TX",48427,2006-01-01,2,8,8,TX
"Starr County, TX",48427,2007-01-01,0,2,2,TX
"Starr County, TX",48427,2008-01-01,2,0,6,TX
"Starr County, TX",48427,2009-01-01,20,11,7,TX
"Starr County, TX",48427,2010-01-01,7,12,13,TX
"Stephens County, TX",48429,1981-01-01,5,7,6,TX
"Stephens County, TX",48429,1982-01-01,0,0,0,TX
"Stephens County, TX",48429,1983-01-01,5,2,4,TX
"Stephens County, TX",48429,1984-01-01,3,0,2,TX
"Stephens County, TX",48429,1985-01-01,3,2,0,TX
"Stephens County, TX",48429,1986-01-01,8,3,4,TX
"Stephens County, TX",48429,1987-01-01,2,6,7,TX
"Stephens County, TX",48429,1988-01-01,0,0,2,TX
"Stephens County, TX",48429,1989-01-01,2,2,2,TX
"Stephens County, TX",48429,1990-01-01,0,0,0,TX
"Stephens County, TX",48429,1991-01-01,0,0,0,TX
"Stephens County, TX",48429,1992-01-01,0,2,2,TX
"Stephens County, TX",48429,1993-01-01,9,6,7,TX
"Stephens County, TX",48429,1994-01-01,7,10,9,TX
"Stephens County, TX",48429,1995-01-01,3,6,6,TX
"Stephens County, TX",48429,1996-01-01,9,2,2,TX
"Stephens County, TX",48429,1997-01-01,0,2,2,TX
"Stephens County, TX",48429,1998-01-01,25,17,18,TX
"Stephens County, TX",48429,1999-01-01,11,12,16,TX
"Stephens County, TX",48429,2000-01-01,11,2,4,TX
"Stephens County, TX",48429,2001-01-01,12,14,11,TX
"Stephens County, TX",48429,2002-01-01,0,3,2,TX
"Stephens County, TX",48429,2003-01-01,9,5,5,TX
"Stephens County, TX",48429,2004-01-01,0,0,0,TX
"Stephens County, TX",48429,2005-01-01,4,6,4,TX
"Stephens County, TX",48429,2006-01-01,16,13,14,TX
"Stephens County, TX",48429,2007-01-01,0,0,0,TX
"Stephens County, TX",48429,2008-01-01,6,4,6,TX
"Stephens County, TX",48429,2009-01-01,27,11,11,TX
"Stephens County, TX",48429,2010-01-01,10,28,30,TX
"Sterling County, TX",48431,1981-01-01,2,3,3,TX
"Sterling County, TX",48431,1982-01-01,0,2,0,TX
"Sterling County, TX",48431,1983-01-01,2,0,0,TX
"Sterling County, TX",48431,1984-01-01,2,0,0,TX
"Sterling County, TX",48431,1985-01-01,4,0,0,TX
"Sterling County, TX",48431,1986-01-01,0,2,2,TX
"Sterling County, TX",48431,1987-01-01,0,4,4,TX
"Sterling County, TX",48431,1988-01-01,2,0,0,TX
"Sterling County, TX",48431,1989-01-01,7,6,2,TX
"Sterling County, TX",48431,1990-01-01,5,5,3,TX
"Sterling County, TX",48431,1991-01-01,0,0,0,TX
"Sterling County, TX",48431,1992-01-01,0,2,3,TX
"Sterling County, TX",48431,1993-01-01,2,2,2,TX
"Sterling County, TX",48431,1994-01-01,19,17,14,TX
"Sterling County, TX",48431,1995-01-01,7,5,10,TX
"Sterling County, TX",48431,1996-01-01,10,4,5,TX
"Sterling County, TX",48431,1997-01-01,2,2,3,TX
"Sterling County, TX",48431,1998-01-01,23,21,22,TX
"Sterling County, TX",48431,1999-01-01,6,7,10,TX
"Sterling County, TX",48431,2000-01-01,12,4,6,TX
"Sterling County, TX",48431,2001-01-01,8,4,7,TX
"Sterling County, TX",48431,2002-01-01,2,2,0,TX
"Sterling County, TX",48431,2003-01-01,11,9,12,TX
"Sterling County, TX",48431,2004-01-01,2,0,0,TX
"Sterling County, TX",48431,2005-01-01,3,8,8,TX
"Sterling County, TX",48431,2006-01-01,4,7,8,TX
"Sterling County, TX",48431,2007-01-01,0,0,2,TX
"Sterling County, TX",48431,2008-01-01,6,5,5,TX
"Sterling County, TX",48431,2009-01-01,25,18,21,TX
"Sterling County, TX",48431,2010-01-01,15,33,36,TX
"Stonewall County, TX",48433,1981-01-01,3,5,5,TX
"Stonewall County, TX",48433,1982-01-01,0,0,0,TX
"Stonewall County, TX",48433,1983-01-01,2,2,4,TX
"Stonewall County, TX",48433,1984-01-01,0,0,0,TX
"Stonewall County, TX",48433,1985-01-01,2,0,0,TX
"Stonewall County, TX",48433,1986-01-01,9,2,7,TX
"Stonewall County, TX",48433,1987-01-01,2,7,8,TX
"Stonewall County, TX",48433,1988-01-01,0,0,2,TX
"Stonewall County, TX",48433,1989-01-01,4,2,2,TX
"Stonewall County, TX",48433,1990-01-01,4,7,3,TX
"Stonewall County, TX",48433,1991-01-01,0,0,0,TX
"Stonewall County, TX",48433,1992-01-01,0,0,2,TX
"Stonewall County, TX",48433,1993-01-01,2,4,6,TX
"Stonewall County, TX",48433,1994-01-01,16,15,11,TX
"Stonewall County, TX",48433,1995-01-01,4,9,8,TX
"Stonewall County, TX",48433,1996-01-01,11,4,2,TX
"Stonewall County, TX",48433,1997-01-01,0,2,2,TX
"Stonewall County, TX",48433,1998-01-01,27,20,19,TX
"Stonewall County, TX",48433,1999-01-01,4,8,10,TX
"Stonewall County, TX",48433,2000-01-01,10,4,4,TX
"Stonewall County, TX",48433,2001-01-01,12,8,12,TX
"Stonewall County, TX",48433,2002-01-01,0,0,0,TX
"Stonewall County, TX",48433,2003-01-01,8,7,9,TX
"Stonewall County, TX",48433,2004-01-01,0,0,0,TX
"Stonewall County, TX",48433,2005-01-01,2,5,4,TX
"Stonewall County, TX",48433,2006-01-01,16,13,12,TX
"Stonewall County, TX",48433,2007-01-01,0,5,3,TX
"Stonewall County, TX",48433,2008-01-01,6,3,2,TX
"Stonewall County, TX",48433,2009-01-01,33,13,14,TX
"Stonewall County, TX",48433,2010-01-01,4,26,29,TX
"Sutton County, TX",48435,1981-01-01,0,3,3,TX
"Sutton County, TX",48435,1982-01-01,0,0,0,TX
"Sutton County, TX",48435,1983-01-01,0,0,0,TX
"Sutton County, TX",48435,1984-01-01,6,2,2,TX
"Sutton County, TX",48435,1985-01-01,5,2,0,TX
"Sutton County, TX",48435,1986-01-01,5,4,2,TX
"Sutton County, TX",48435,1987-01-01,0,0,2,TX
"Sutton County, TX",48435,1988-01-01,2,0,0,TX
"Sutton County, TX",48435,1989-01-01,10,9,9,TX
"Sutton County, TX",48435,1990-01-01,9,6,2,TX
"Sutton County, TX",48435,1991-01-01,0,0,0,TX
"Sutton County, TX",48435,1992-01-01,2,3,3,TX
"Sutton County, TX",48435,1993-01-01,4,2,2,TX
"Sutton County, TX",48435,1994-01-01,9,7,7,TX
"Sutton County, TX",48435,1995-01-01,7,2,7,TX
"Sutton County, TX",48435,1996-01-01,9,5,5,TX
"Sutton County, TX",48435,1997-01-01,2,2,2,TX
"Sutton County, TX",48435,1998-01-01,24,20,22,TX
"Sutton County, TX",48435,1999-01-01,2,9,9,TX
"Sutton County, TX",48435,2000-01-01,17,5,7,TX
"Sutton County, TX",48435,2001-01-01,7,4,6,TX
"Sutton County, TX",48435,2002-01-01,2,0,0,TX
"Sutton County, TX",48435,2003-01-01,8,8,11,TX
"Sutton County, TX",48435,2004-01-01,0,0,0,TX
"Sutton County, TX",48435,2005-01-01,10,9,13,TX
"Sutton County, TX",48435,2006-01-01,2,6,4,TX
"Sutton County, TX",48435,2007-01-01,0,2,2,TX
"Sutton County, TX",48435,2008-01-01,6,4,2,TX
"Sutton County, TX",48435,2009-01-01,25,26,26,TX
"Sutton County, TX",48435,2010-01-01,12,29,34,TX
"Swisher County, TX",48437,1981-01-01,6,7,7,TX
"Swisher County, TX",48437,1982-01-01,0,2,2,TX
"Swisher County, TX",48437,1983-01-01,8,4,5,TX
"Swisher County, TX",48437,1984-01-01,0,0,0,TX
"Swisher County, TX",48437,1985-01-01,2,2,2,TX
"Swisher County, TX",48437,1986-01-01,7,7,8,TX
"Swisher County, TX",48437,1987-01-01,0,0,2,TX
"Swisher County, TX",48437,1988-01-01,0,0,2,TX
"Swisher County, TX",48437,1989-01-01,2,4,4,TX
"Swisher County, TX",48437,1990-01-01,15,13,11,TX
"Swisher County, TX",48437,1991-01-01,0,0,0,TX
"Swisher County, TX",48437,1992-01-01,0,2,0,TX
"Swisher County, TX",48437,1993-01-01,0,8,8,TX
"Swisher County, TX",48437,1994-01-01,15,12,11,TX
"Swisher County, TX",48437,1995-01-01,8,5,7,TX
"Swisher County, TX",48437,1996-01-01,7,3,3,TX
"Swisher County, TX",48437,1997-01-01,0,0,0,TX
"Swisher County, TX",48437,1998-01-01,25,21,26,TX
"Swisher County, TX",48437,1999-01-01,0,3,5,TX
"Swisher County, TX",48437,2000-01-01,10,3,2,TX
"Swisher County, TX",48437,2001-01-01,14,16,17,TX
"Swisher County, TX",48437,2002-01-01,0,0,0,TX
"Swisher County, TX",48437,2003-01-01,14,12,9,TX
"Swisher County, TX",48437,2004-01-01,0,0,0,TX
"Swisher County, TX",48437,2005-01-01,0,0,0,TX
"Swisher County, TX",48437,2006-01-01,18,12,15,TX
"Swisher County, TX",48437,2007-01-01,2,6,2,TX
"Swisher County, TX",48437,2008-01-01,7,0,2,TX
"Swisher County, TX",48437,2009-01-01,24,17,22,TX
"Swisher County, TX",48437,2010-01-01,4,15,20,TX
"Tarrant County, TX",48439,1981-01-01,3,4,2,TX
"Tarrant County, TX",48439,1982-01-01,0,0,0,TX
"Tarrant County, TX",48439,1983-01-01,2,0,4,TX
"Tarrant County, TX",48439,1984-01-01,4,2,2,TX
"Tarrant County, TX",48439,1985-01-01,3,2,2,TX
"Tarrant County, TX",48439,1986-01-01,5,5,3,TX
"Tarrant County, TX",48439,1987-01-01,4,2,11,TX
"Tarrant County, TX",48439,1988-01-01,4,2,10,TX
"Tarrant County, TX",48439,1989-01-01,0,0,0,TX
"Tarrant County, TX",48439,1990-01-01,2,0,0,TX
"Tarrant County, TX",48439,1991-01-01,0,0,0,TX
"Tarrant County, TX",48439,1992-01-01,0,2,2,TX
"Tarrant County, TX",48439,1993-01-01,9,3,6,TX
"Tarrant County, TX",48439,1994-01-01,0,0,0,TX
"Tarrant County, TX",48439,1995-01-01,0,3,5,TX
"Tarrant County, TX",48439,1996-01-01,6,3,4,TX
"Tarrant County, TX",48439,1997-01-01,0,2,4,TX
"Tarrant County, TX",48439,1998-01-01,30,22,28,TX
"Tarrant County, TX",48439,1999-01-01,15,13,14,TX
"Tarrant County, TX",48439,2000-01-01,17,9,8,TX
"Tarrant County, TX",48439,2001-01-01,5,8,7,TX
"Tarrant County, TX",48439,2002-01-01,0,2,0,TX
"Tarrant County, TX",48439,2003-01-01,11,5,5,TX
"Tarrant County, TX",48439,2004-01-01,0,0,0,TX
"Tarrant County, TX",48439,2005-01-01,2,2,2,TX
"Tarrant County, TX",48439,2006-01-01,13,8,12,TX
"Tarrant County, TX",48439,2007-01-01,0,2,0,TX
"Tarrant County, TX",48439,2008-01-01,4,3,3,TX
"Tarrant County, TX",48439,2009-01-01,34,13,9,TX
"Tarrant County, TX",48439,2010-01-01,22,38,33,TX
"Taylor County, TX",48441,1981-01-01,3,3,2,TX
"Taylor County, TX",48441,1982-01-01,0,0,0,TX
"Taylor County, TX",48441,1983-01-01,2,2,0,TX
"Taylor County, TX",48441,1984-01-01,3,0,0,TX
"Taylor County, TX",48441,1985-01-01,2,0,0,TX
"Taylor County, TX",48441,1986-01-01,4,2,4,TX
"Taylor County, TX",48441,1987-01-01,0,5,7,TX
"Taylor County, TX",48441,1988-01-01,0,0,0,TX
"Taylor County, TX",48441,1989-01-01,4,2,2,TX
"Taylor County, TX",48441,1990-01-01,5,5,4,TX
"Taylor County, TX",48441,1991-01-01,0,0,0,TX
"Taylor County, TX",48441,1992-01-01,0,3,2,TX
"Taylor County, TX",48441,1993-01-01,6,5,7,TX
"Taylor County, TX",48441,1994-01-01,13,10,10,TX
"Taylor County, TX",48441,1995-01-01,7,7,10,TX
"Taylor County, TX",48441,1996-01-01,10,4,2,TX
"Taylor County, TX",48441,1997-01-01,0,2,2,TX
"Taylor County, TX",48441,1998-01-01,22,20,18,TX
"Taylor County, TX",48441,1999-01-01,10,13,14,TX
"Taylor County, TX",48441,2000-01-01,12,5,4,TX
"Taylor County, TX",48441,2001-01-01,10,9,12,TX
"Taylor County, TX",48441,2002-01-01,0,0,0,TX
"Taylor County, TX",48441,2003-01-01,8,8,9,TX
"Taylor County, TX",48441,2004-01-01,0,0,0,TX
"Taylor County, TX",48441,2005-01-01,2,5,6,TX
"Taylor County, TX",48441,2006-01-01,15,12,11,TX
"Taylor County, TX",48441,2007-01-01,0,0,0,TX
"Taylor County, TX",48441,2008-01-01,5,5,5,TX
"Taylor County, TX",48441,2009-01-01,32,18,19,TX
"Taylor County, TX",48441,2010-01-01,8,30,31,TX
"Terrell County, TX",48443,1981-01-01,3,4,3,TX
"Terrell County, TX",48443,1982-01-01,0,2,2,TX
"Terrell County, TX",48443,1983-01-01,2,2,4,TX
"Terrell County, TX",48443,1984-01-01,2,0,0,TX
"Terrell County, TX",48443,1985-01-01,5,2,0,TX
"Terrell County, TX",48443,1986-01-01,2,0,0,TX
"Terrell County, TX",48443,1987-01-01,2,6,7,TX
"Terrell County, TX",48443,1988-01-01,2,0,2,TX
"Terrell County, TX",48443,1989-01-01,10,6,6,TX
"Terrell County, TX",48443,1990-01-01,9,2,0,TX
"Terrell County, TX",48443,1991-01-01,0,0,0,TX
"Terrell County, TX",48443,1992-01-01,8,7,7,TX
"Terrell County, TX",48443,1993-01-01,2,2,2,TX
"Terrell County, TX",48443,1994-01-01,22,17,17,TX
"Terrell County, TX",48443,1995-01-01,7,2,6,TX
"Terrell County, TX",48443,1996-01-01,7,5,3,TX
"Terrell County, TX",48443,1997-01-01,0,2,4,TX
"Terrell County, TX",48443,1998-01-01,25,17,21,TX
"Terrell County, TX",48443,1999-01-01,6,8,10,TX
"Terrell County, TX",48443,2000-01-01,12,0,0,TX
"Terrell County, TX",48443,2001-01-01,9,2,2,TX
"Terrell County, TX",48443,2002-01-01,2,6,2,TX
"Terrell County, TX",48443,2003-01-01,9,11,13,TX
"Terrell County, TX",48443,2004-01-01,0,0,0,TX
"Terrell County, TX",48443,2005-01-01,12,11,11,TX
"Terrell County, TX",48443,2006-01-01,4,0,3,TX
"Terrell County, TX",48443,2007-01-01,0,2,0,TX
"Terrell County, TX",48443,2008-01-01,5,0,2,TX
"Terrell County, TX",48443,2009-01-01,16,17,19,TX
"Terrell County, TX",48443,2010-01-01,6,22,26,TX
"Terry County, TX",48445,1981-01-01,5,8,10,TX
"Terry County, TX",48445,1982-01-01,0,0,0,TX
"Terry County, TX",48445,1983-01-01,7,2,2,TX
"Terry County, TX",48445,1984-01-01,0,0,0,TX
"Terry County, TX",48445,1985-01-01,0,0,2,TX
"Terry County, TX",48445,1986-01-01,0,0,2,TX
"Terry County, TX",48445,1987-01-01,0,3,5,TX
"Terry County, TX",48445,1988-01-01,0,0,3,TX
"Terry County, TX",48445,1989-01-01,6,4,6,TX
"Terry County, TX",48445,1990-01-01,17,14,10,TX
"Terry County, TX",48445,1991-01-01,0,0,0,TX
"Terry County, TX",48445,1992-01-01,0,2,0,TX
"Terry County, TX",48445,1993-01-01,2,5,5,TX
"Terry County, TX",48445,1994-01-01,20,15,18,TX
"Terry County, TX",48445,1995-01-01,7,7,7,TX
"Terry County, TX",48445,1996-01-01,8,3,3,TX
"Terry County, TX",48445,1997-01-01,0,2,0,TX
"Terry County, TX",48445,1998-01-01,21,22,23,TX
"Terry County, TX",48445,1999-01-01,4,5,5,TX
"Terry County, TX",48445,2000-01-01,8,6,3,TX
"Terry County, TX",48445,2001-01-01,9,7,12,TX
"Terry County, TX",48445,2002-01-01,2,2,0,TX
"Terry County, TX",48445,2003-01-01,11,8,10,TX
"Terry County, TX",48445,2004-01-01,2,2,2,TX
"Terry County, TX",48445,2005-01-01,7,5,5,TX
"Terry County, TX",48445,2006-01-01,15,14,9,TX
"Terry County, TX",48445,2007-01-01,2,2,2,TX
"Terry County, TX",48445,2008-01-01,9,6,3,TX
"Terry County, TX",48445,2009-01-01,28,28,18,TX
"Terry County, TX",48445,2010-01-01,2,14,20,TX
"Throckmorton County, TX",48447,1981-01-01,5,5,4,TX
"Throckmorton County, TX",48447,1982-01-01,0,0,0,TX
"Throckmorton County, TX",48447,1983-01-01,5,2,4,TX
"Throckmorton County, TX",48447,1984-01-01,0,0,0,TX
"Throckmorton County, TX",48447,1985-01-01,3,0,0,TX
"Throckmorton County, TX",48447,1986-01-01,10,3,4,TX
"Throckmorton County, TX",48447,1987-01-01,0,5,7,TX
"Throckmorton County, TX",48447,1988-01-01,0,0,2,TX
"Throckmorton County, TX",48447,1989-01-01,4,2,2,TX
"Throckmorton County, TX",48447,1990-01-01,0,0,0,TX
"Throckmorton County, TX",48447,1991-01-01,0,0,0,TX
"Throckmorton County, TX",48447,1992-01-01,0,2,2,TX
"Throckmorton County, TX",48447,1993-01-01,5,3,8,TX
"Throckmorton County, TX",48447,1994-01-01,10,9,7,TX
"Throckmorton County, TX",48447,1995-01-01,3,8,8,TX
"Throckmorton County, TX",48447,1996-01-01,10,6,4,TX
"Throckmorton County, TX",48447,1997-01-01,0,2,2,TX
"Throckmorton County, TX",48447,1998-01-01,24,22,20,TX
"Throckmorton County, TX",48447,1999-01-01,11,12,11,TX
"Throckmorton County, TX",48447,2000-01-01,13,4,4,TX
"Throckmorton County, TX",48447,2001-01-01,13,13,14,TX
"Throckmorton County, TX",48447,2002-01-01,0,0,0,TX
"Throckmorton County, TX",48447,2003-01-01,7,5,5,TX
"Throckmorton County, TX",48447,2004-01-01,0,0,0,TX
"Throckmorton County, TX",48447,2005-01-01,2,4,4,TX
"Throckmorton County, TX",48447,2006-01-01,17,11,17,TX
"Throckmorton County, TX",48447,2007-01-01,0,3,0,TX
"Throckmorton County, TX",48447,2008-01-01,8,5,4,TX
"Throckmorton County, TX",48447,2009-01-01,24,6,8,TX
"Throckmorton County, TX",48447,2010-01-01,8,28,28,TX
"Titus County, TX",48449,1981-01-01,0,0,0,TX
"Titus County, TX",48449,1982-01-01,0,0,0,TX
"Titus County, TX",48449,1983-01-01,0,3,0,TX
"Titus County, TX",48449,1984-01-01,8,2,0,TX
"Titus County, TX",48449,1985-01-01,2,0,0,TX
"Titus County, TX",48449,1986-01-01,4,7,3,TX
"Titus County, TX",48449,1987-01-01,4,0,3,TX
"Titus County, TX",48449,1988-01-01,4,2,3,TX
"Titus County, TX",48449,1989-01-01,0,0,0,TX
"Titus County, TX",48449,1990-01-01,0,0,0,TX
"Titus County, TX",48449,1991-01-01,0,0,0,TX
"Titus County, TX",48449,1992-01-01,0,2,2,TX
"Titus County, TX",48449,1993-01-01,0,4,4,TX
"Titus County, TX",48449,1994-01-01,0,2,0,TX
"Titus County, TX",48449,1995-01-01,0,8,12,TX
"Titus County, TX",48449,1996-01-01,3,3,2,TX
"Titus County, TX",48449,1997-01-01,0,0,3,TX
"Titus County, TX",48449,1998-01-01,35,14,18,TX
"Titus County, TX",48449,1999-01-01,7,9,10,TX
"Titus County, TX",48449,2000-01-01,16,6,4,TX
"Titus County, TX",48449,2001-01-01,0,2,0,TX
"Titus County, TX",48449,2002-01-01,0,0,0,TX
"Titus County, TX",48449,2003-01-01,4,2,4,TX
"Titus County, TX",48449,2004-01-01,2,0,2,TX
"Titus County, TX",48449,2005-01-01,5,9,11,TX
"Titus County, TX",48449,2006-01-01,26,23,25,TX
"Titus County, TX",48449,2007-01-01,0,5,5,TX
"Titus County, TX",48449,2008-01-01,6,6,4,TX
"Titus County, TX",48449,2009-01-01,47,21,22,TX
"Titus County, TX",48449,2010-01-01,19,36,36,TX
"Tom Green County, TX",48451,1981-01-01,0,3,3,TX
"Tom Green County, TX",48451,1982-01-01,0,0,0,TX
"Tom Green County, TX",48451,1983-01-01,0,0,0,TX
"Tom Green County, TX",48451,1984-01-01,2,0,0,TX
"Tom Green County, TX",48451,1985-01-01,4,0,0,TX
"Tom Green County, TX",48451,1986-01-01,4,2,2,TX
"Tom Green County, TX",48451,1987-01-01,0,2,5,TX
"Tom Green County, TX",48451,1988-01-01,2,0,0,TX
"Tom Green County, TX",48451,1989-01-01,8,6,4,TX
"Tom Green County, TX",48451,1990-01-01,5,6,3,TX
"Tom Green County, TX",48451,1991-01-01,0,0,0,TX
"Tom Green County, TX",48451,1992-01-01,0,3,3,TX
"Tom Green County, TX",48451,1993-01-01,4,2,5,TX
"Tom Green County, TX",48451,1994-01-01,15,13,10,TX
"Tom Green County, TX",48451,1995-01-01,7,5,7,TX
"Tom Green County, TX",48451,1996-01-01,9,4,5,TX
"Tom Green County, TX",48451,1997-01-01,2,3,2,TX
"Tom Green County, TX",48451,1998-01-01,26,23,22,TX
"Tom Green County, TX",48451,1999-01-01,6,9,10,TX
"Tom Green County, TX",48451,2000-01-01,13,5,7,TX
"Tom Green County, TX",48451,2001-01-01,8,4,7,TX
"Tom Green County, TX",48451,2002-01-01,0,0,0,TX
"Tom Green County, TX",48451,2003-01-01,11,11,11,TX
"Tom Green County, TX",48451,2004-01-01,0,0,0,TX
"Tom Green County, TX",48451,2005-01-01,6,7,7,TX
"Tom Green County, TX",48451,2006-01-01,9,7,9,TX
"Tom Green County, TX",48451,2007-01-01,0,2,2,TX
"Tom Green County, TX",48451,2008-01-01,4,3,4,TX
"Tom Green County, TX",48451,2009-01-01,27,23,22,TX
"Tom Green County, TX",48451,2010-01-01,14,32,33,TX
"Travis County, TX",48453,1981-01-01,0,0,2,TX
"Travis County, TX",48453,1982-01-01,0,0,0,TX
"Travis County, TX",48453,1983-01-01,0,0,0,TX
"Travis County, TX",48453,1984-01-01,8,2,0,TX
"Travis County, TX",48453,1985-01-01,9,0,0,TX
